date,city,state,weather,road_type,visibility,traffic_density,festival,cause,day_of_week,hour,is_weekend,is_peak_hour,temperature,lanes,traffic_signal,vehicles_involved,casualties,risk_score,latitude,longitude,accident_severity
2025-07-02,Jaipur,Rajasthan,Cloudy,Highway,High,Medium,Holi,Distracted Driving,Wednesday,10,0,1,35,5,0,4,1,35.01,26.866549,75.714595,major
2025-02-01,Bengaluru,Karnataka,Rainy,Highway,Medium,Medium,Eid,Over-speeding,Saturday,17,1,1,13,5,0,1,3,48.17,12.969849,77.645199,minor
2025-10-31,Chennai,Tamil Nadu,Cloudy,Urban,Medium,High,Holi,Distracted Driving,Friday,1,0,0,27,3,1,1,0,25.14,13.163042,80.22468,major
2024-12-12,Jaipur,Rajasthan,Foggy,Rural,Low,High,Christmas,Drunk Driving,Thursday,3,0,0,9,2,0,3,4,68.47,27.05756,75.629731,major
2024-02-05,Hyderabad,Telangana,Foggy,Highway,Low,High,Eid,Speeding,Monday,8,0,1,17,1,1,4,0,32.11,17.41469,78.650158,minor
2025-12-13,Chennai,Tamil Nadu,Foggy,Urban,High,Low,Eid,Speeding,Saturday,8,1,1,38,3,0,5,0,67.49,13.051547,80.403812,minor
2025-06-01,Hyderabad,Telangana,Clear,Urban,Medium,Medium,Diwali,Distracted Driving,Sunday,15,1,0,33,2,1,5,0,82.86,17.491668,78.666232,minor
2025-07-13,Delhi,Delhi,Cloudy,Urban,Medium,Low,Christmas,Poor Road Condition,Sunday,22,1,0,12,6,0,2,3,31.2,28.746625,77.1888,minor
2025-02-05,Chennai,Tamil Nadu,Rainy,Rural,Low,Medium,Eid,Distracted Driving,Wednesday,4,0,0,36,6,1,5,0,74.29,12.943338,80.465382,major
2024-02-23,Jaipur,Rajasthan,Rainy,Rural,Low,Medium,None,Over-speeding,Friday,5,0,0,38,1,0,1,0,50.7,26.836542,75.805643,major
2025-06-24,Mumbai,Maharashtra,Clear,Urban,Medium,Medium,Holi,Poor Road Condition,Tuesday,2,0,0,26,5,0,2,1,54.7,18.962552,73.0756,minor
2025-01-09,Mumbai,Maharashtra,Foggy,Rural,High,Medium,Diwali,Poor Road Condition,Thursday,2,0,0,41,3,0,4,0,42.95,18.984085,73.017949,minor
2025-11-27,Hyderabad,Telangana,Cloudy,Rural,Medium,Medium,Eid,Poor Road Condition,Thursday,18,0,1,19,2,0,1,0,25.72,17.368996,78.287051,minor
2025-09-19,Bengaluru,Karnataka,Foggy,Highway,Medium,Medium,None,Speeding,Friday,9,0,1,35,4,1,3,4,26.15,12.926331,77.504053,major
2024-08-01,Delhi,Delhi,Foggy,Rural,High,High,Holi,Drunk Driving,Thursday,14,0,0,28,1,1,2,1,57.71,28.522266,77.062488,minor
2024-04-08,Jaipur,Rajasthan,Foggy,Rural,Low,Low,Eid,Over-speeding,Monday,17,0,1,26,3,1,4,3,28.7,27.032226,75.59683,minor
2025-08-05,Delhi,Delhi,Clear,Urban,Medium,High,Eid,Poor Road Condition,Tuesday,21,0,0,38,1,0,4,3,70.8,28.444834,77.13464,minor
2025-09-27,Delhi,Delhi,Cloudy,Rural,High,Low,Christmas,Drunk Driving,Saturday,0,1,0,30,4,0,3,0,56.02,28.70001,77.018852,major
2025-05-18,Jaipur,Rajasthan,Foggy,Rural,Medium,High,Eid,Over-speeding,Sunday,21,1,0,33,3,0,5,2,81.34,26.761555,75.794573,fatal
2025-06-01,Chennai,Tamil Nadu,Rainy,Highway,Medium,High,Eid,Over-speeding,Sunday,7,1,0,37,4,0,2,3,50.5,13.018135,80.350693,minor
2025-05-07,Jaipur,Rajasthan,Cloudy,Rural,High,Low,Holi,Poor Road Condition,Wednesday,15,0,0,30,2,0,3,4,29.84,26.969582,75.70268,minor
2024-04-14,Delhi,Delhi,Cloudy,Highway,Medium,Low,Diwali,Speeding,Sunday,1,1,0,36,4,0,5,0,93.9,28.750328,77.402341,fatal
2025-04-18,Bengaluru,Karnataka,Foggy,Highway,Low,Medium,Christmas,Distracted Driving,Friday,17,0,1,42,2,0,5,3,92.62,12.837633,77.488162,minor
2025-12-29,Bengaluru,Karnataka,Rainy,Highway,Medium,High,Christmas,Speeding,Monday,23,0,0,36,4,1,3,4,58.7,12.797285,77.780309,major
2024-08-01,Bengaluru,Karnataka,Foggy,Urban,Low,Medium,Christmas,Distracted Driving,Thursday,0,0,0,35,4,1,5,1,85.6,13.0028,77.53399,minor
2024-02-09,Kolkata,West Bengal,Rainy,Rural,High,Low,Diwali,Speeding,Friday,13,0,0,30,1,1,2,2,45.44,22.472213,88.175638,major
2025-07-21,Pune,Maharashtra,Rainy,Highway,Medium,Low,None,Distracted Driving,Monday,8,0,1,32,5,1,5,1,65.56,18.445817,74.022857,minor
2024-12-24,Hyderabad,Telangana,Clear,Rural,Low,Low,Christmas,Drunk Driving,Tuesday,2,0,0,35,4,0,5,1,59.0,17.198866,78.676911,fatal
2024-03-25,Kolkata,West Bengal,Clear,Urban,Medium,High,None,Over-speeding,Monday,14,0,0,26,2,1,2,4,23.64,22.584387,88.323301,major
2025-04-15,Jaipur,Rajasthan,Cloudy,Highway,High,Low,Eid,Poor Road Condition,Tuesday,18,0,1,8,4,1,3,4,80.02,26.895628,75.661851,major
2025-05-18,Jaipur,Rajasthan,Rainy,Urban,Low,Low,Diwali,Over-speeding,Sunday,18,1,1,39,1,1,2,1,85.22,27.082601,75.76695,major
2024-03-12,Chennai,Tamil Nadu,Clear,Highway,Low,High,Christmas,Over-speeding,Tuesday,1,0,0,31,2,1,2,0,68.57,13.272802,80.23867,major
2024-05-24,Bengaluru,Karnataka,Cloudy,Urban,High,Medium,Eid,Drunk Driving,Friday,19,0,1,10,2,1,5,3,61.29,13.074908,77.550044,minor
2024-04-03,Hyderabad,Telangana,Cloudy,Highway,Low,Low,Holi,Drunk Driving,Wednesday,18,0,1,40,3,0,4,1,32.4,17.341047,78.644519,fatal
2025-08-23,Chennai,Tamil Nadu,Foggy,Rural,High,Low,Holi,Distracted Driving,Saturday,9,1,1,18,1,1,3,2,24.19,12.957871,80.114398,fatal
2025-05-03,Kolkata,West Bengal,Rainy,Urban,Medium,Medium,Eid,Speeding,Saturday,15,1,0,28,2,1,3,4,31.37,22.767922,88.223263,minor
2025-02-24,Delhi,Delhi,Clear,Urban,High,Low,Christmas,Speeding,Monday,7,0,0,28,4,0,2,1,29.34,28.766374,77.024198,fatal
2025-01-11,Chennai,Tamil Nadu,Foggy,Urban,High,Low,Holi,Speeding,Saturday,9,1,1,9,4,1,1,0,61.16,12.916372,80.151472,major
2025-06-17,Chennai,Tamil Nadu,Rainy,Rural,High,Low,Holi,Distracted Driving,Tuesday,19,0,1,28,6,0,2,2,39.36,12.959687,80.138258,minor
2024-05-14,Jaipur,Rajasthan,Rainy,Urban,Low,Low,Diwali,Drunk Driving,Tuesday,18,0,1,40,1,0,1,1,56.99,26.740855,75.698734,minor
2025-03-15,Mumbai,Maharashtra,Cloudy,Rural,Medium,Low,Eid,Speeding,Saturday,8,1,1,40,2,1,5,2,59.52,19.250128,72.72792,minor
2025-06-23,Kolkata,West Bengal,Foggy,Rural,Low,Medium,Diwali,Over-speeding,Monday,17,0,1,42,1,0,1,2,87.75,22.771171,88.169673,minor
2025-02-04,Delhi,Delhi,Clear,Highway,High,High,None,Poor Road Condition,Tuesday,9,0,1,32,1,0,1,0,64.82,28.624475,77.01368,minor
2024-08-15,Jaipur,Rajasthan,Foggy,Urban,Low,High,None,Drunk Driving,Thursday,21,0,0,27,6,0,3,4,33.51,27.108276,75.718923,minor
2024-12-31,Hyderabad,Telangana,Rainy,Urban,Medium,Low,Eid,Drunk Driving,Tuesday,12,0,0,40,6,1,3,3,62.37,17.25643,78.553201,minor
2024-02-20,Pune,Maharashtra,Rainy,Highway,High,High,Diwali,Poor Road Condition,Tuesday,7,0,0,19,1,0,5,0,83.67,18.344956,73.991879,minor
2024-11-08,Delhi,Delhi,Clear,Urban,Low,Medium,Holi,Distracted Driving,Friday,15,0,0,27,1,1,1,4,76.0,28.679015,77.134919,fatal
2025-02-03,Kolkata,West Bengal,Rainy,Rural,Medium,Medium,Diwali,Over-speeding,Monday,17,0,1,27,3,1,2,3,96.7,22.694732,88.404712,minor
2025-06-01,Mumbai,Maharashtra,Foggy,Highway,Medium,Medium,Christmas,Distracted Driving,Sunday,1,1,0,22,5,1,5,0,52.46,19.051572,72.738093,minor
2025-10-30,Chennai,Tamil Nadu,Clear,Urban,Low,Low,Eid,Drunk Driving,Thursday,2,0,0,40,4,1,5,2,77.93,13.060622,80.166718,minor
2025-02-04,Hyderabad,Telangana,Rainy,Rural,Medium,High,None,Speeding,Tuesday,3,0,0,21,4,0,3,0,64.84,17.214511,78.348603,minor
2024-09-26,Delhi,Delhi,Rainy,Highway,Low,Low,Christmas,Poor Road Condition,Thursday,21,0,0,37,3,0,2,3,52.0,28.693047,77.079816,major
2024-04-18,Hyderabad,Telangana,Foggy,Rural,Medium,Low,Holi,Speeding,Thursday,12,0,0,19,1,1,5,1,40.78,17.326955,78.391146,major
2025-05-01,Jaipur,Rajasthan,Rainy,Highway,Low,Medium,Eid,Over-speeding,Thursday,14,0,0,31,3,1,2,1,93.24,26.957957,75.84713,major
2024-03-15,Delhi,Delhi,Foggy,Urban,Low,High,Christmas,Over-speeding,Friday,5,0,0,42,4,0,5,1,75.27,28.571846,77.090019,minor
2025-09-03,Pune,Maharashtra,Foggy,Highway,Low,High,Christmas,Poor Road Condition,Wednesday,18,0,1,42,2,0,3,1,52.19,18.634851,73.661311,major
2024-03-30,Delhi,Delhi,Rainy,Rural,Medium,High,Christmas,Drunk Driving,Saturday,19,1,1,32,4,0,5,2,65.06,28.813284,77.098059,minor
2024-05-12,Delhi,Delhi,Rainy,Urban,Low,Low,Eid,Distracted Driving,Sunday,7,1,0,17,4,0,5,3,39.04,28.742895,77.147667,minor
2025-11-30,Bengaluru,Karnataka,Cloudy,Rural,Low,Medium,Diwali,Distracted Driving,Sunday,6,1,0,22,1,1,3,1,79.61,13.088366,77.462416,minor
2025-04-04,Hyderabad,Telangana,Foggy,Rural,High,Low,Holi,Drunk Driving,Friday,14,0,0,12,2,1,2,2,28.82,17.513196,78.609679,minor
2024-09-15,Mumbai,Maharashtra,Foggy,Highway,High,Low,None,Drunk Driving,Sunday,0,1,0,14,4,0,3,1,20.78,19.184687,72.731887,minor
2025-10-07,Chennai,Tamil Nadu,Cloudy,Urban,Low,Medium,Diwali,Poor Road Condition,Tuesday,22,0,0,31,2,1,2,1,84.61,13.262711,80.347625,minor
2024-12-22,Chennai,Tamil Nadu,Clear,Urban,High,Low,Diwali,Poor Road Condition,Sunday,23,1,0,17,2,0,4,3,83.74,12.919356,80.250362,fatal
2024-02-01,Bengaluru,Karnataka,Clear,Highway,Medium,High,Eid,Drunk Driving,Thursday,19,0,1,15,5,0,2,3,67.19,13.164241,77.733966,minor
2025-08-17,Chennai,Tamil Nadu,Foggy,Highway,High,Medium,Christmas,Over-speeding,Sunday,15,1,0,42,1,1,2,1,68.03,13.057266,80.391186,minor
2024-05-10,Hyderabad,Telangana,Clear,Highway,High,Medium,Holi,Speeding,Friday,12,0,0,41,2,1,5,4,22.17,17.563536,78.4423,minor
2024-02-17,Pune,Maharashtra,Clear,Rural,Low,Low,Holi,Over-speeding,Saturday,13,1,0,10,6,1,1,0,55.66,18.538214,74.043195,major
2024-03-15,Jaipur,Rajasthan,Cloudy,Highway,Medium,Low,Eid,Distracted Driving,Friday,10,0,1,20,2,0,5,3,29.22,27.040737,75.930707,minor
2025-01-20,Bengaluru,Karnataka,Cloudy,Highway,High,Medium,Eid,Over-speeding,Monday,1,0,0,34,5,1,2,2,29.76,13.09196,77.474908,fatal
2025-04-30,Pune,Maharashtra,Foggy,Rural,Low,High,Eid,Distracted Driving,Wednesday,1,0,0,17,4,1,1,2,62.02,18.594591,73.771763,fatal
2025-11-09,Chennai,Tamil Nadu,Clear,Urban,Low,Medium,Eid,Over-speeding,Sunday,19,1,1,22,4,1,2,0,88.81,13.109375,80.211474,minor
2024-02-04,Chennai,Tamil Nadu,Cloudy,Rural,High,High,Holi,Speeding,Sunday,14,1,0,28,3,0,4,2,68.42,13.091039,80.402878,minor
2025-08-03,Hyderabad,Telangana,Clear,Rural,Medium,High,Christmas,Poor Road Condition,Sunday,16,1,0,24,5,1,1,3,20.99,17.423151,78.543508,minor
2024-03-09,Chennai,Tamil Nadu,Rainy,Highway,High,High,Eid,Poor Road Condition,Saturday,11,1,0,22,4,1,5,3,53.16,13.097668,80.219206,major
2024-05-07,Delhi,Delhi,Clear,Rural,Medium,High,Eid,Poor Road Condition,Tuesday,13,0,0,39,1,1,2,4,80.92,28.729648,77.182958,minor
2025-06-30,Chennai,Tamil Nadu,Foggy,Urban,High,Medium,Diwali,Speeding,Monday,14,0,0,24,4,1,5,0,54.31,12.980796,80.118734,minor
2025-12-12,Delhi,Delhi,Clear,Highway,High,Low,Eid,Drunk Driving,Friday,18,0,1,23,2,1,1,0,46.0,28.612927,77.088528,minor
2024-06-08,Jaipur,Rajasthan,Foggy,Rural,High,Medium,Holi,Drunk Driving,Saturday,12,1,0,26,3,0,1,3,90.37,26.858613,75.625407,major
2024-05-21,Bengaluru,Karnataka,Clear,Highway,Medium,Low,Eid,Distracted Driving,Tuesday,15,0,0,8,6,1,4,2,94.56,13.034516,77.773987,minor
2025-12-03,Jaipur,Rajasthan,Cloudy,Rural,Low,Medium,Eid,Speeding,Wednesday,4,0,0,28,5,0,5,2,30.95,26.887144,75.943266,minor
2024-02-23,Chennai,Tamil Nadu,Clear,Highway,Low,Medium,Christmas,Drunk Driving,Friday,23,0,0,25,3,0,2,2,29.68,13.005203,80.428797,major
2024-09-24,Hyderabad,Telangana,Clear,Urban,Medium,Medium,None,Distracted Driving,Tuesday,20,0,0,40,5,1,3,4,33.74,17.454021,78.369464,major
2025-08-07,Chennai,Tamil Nadu,Clear,Rural,Low,Medium,Eid,Drunk Driving,Thursday,8,0,1,22,6,0,1,0,27.9,13.232112,80.421786,fatal
2025-06-12,Chennai,Tamil Nadu,Clear,Urban,Low,Low,Holi,Distracted Driving,Thursday,0,0,0,24,2,0,2,1,39.5,12.895209,80.330675,minor
2024-10-08,Bengaluru,Karnataka,Rainy,Highway,Medium,Medium,None,Distracted Driving,Tuesday,14,0,0,14,4,1,4,4,50.25,12.902469,77.762191,major
2025-06-28,Delhi,Delhi,Rainy,Rural,High,Low,None,Over-speeding,Saturday,16,1,0,34,4,0,2,3,87.55,28.710335,77.29642,major
2025-06-12,Bengaluru,Karnataka,Rainy,Urban,Low,High,Diwali,Poor Road Condition,Thursday,15,0,0,20,6,1,5,0,68.6,12.813618,77.677254,minor
2024-06-10,Kolkata,West Bengal,Clear,Urban,High,High,Diwali,Distracted Driving,Monday,5,0,0,11,1,1,4,1,56.5,22.570155,88.313243,major
2024-01-24,Pune,Maharashtra,Rainy,Urban,High,Low,None,Over-speeding,Wednesday,21,0,0,17,2,0,1,2,45.82,18.400142,73.952241,minor
2024-01-13,Hyderabad,Telangana,Foggy,Rural,Low,Low,Diwali,Distracted Driving,Saturday,19,1,1,16,6,1,4,3,37.26,17.556182,78.325095,fatal
2025-08-06,Jaipur,Rajasthan,Clear,Rural,High,Low,Diwali,Over-speeding,Wednesday,13,0,0,35,1,1,2,2,68.78,26.931481,75.896015,minor
2025-03-21,Mumbai,Maharashtra,Foggy,Urban,High,Medium,None,Poor Road Condition,Friday,7,0,0,18,4,1,2,0,82.3,18.88256,72.952465,major
2024-02-11,Pune,Maharashtra,Clear,Rural,Medium,Low,Eid,Poor Road Condition,Sunday,17,1,1,9,2,0,5,0,49.98,18.36367,73.854342,minor
2024-12-17,Bengaluru,Karnataka,Foggy,Rural,Low,Low,Christmas,Speeding,Tuesday,11,0,0,21,4,1,5,3,82.19,12.949621,77.599496,fatal
2024-03-05,Hyderabad,Telangana,Foggy,Rural,High,High,Christmas,Speeding,Tuesday,16,0,0,33,6,0,4,1,87.43,17.483255,78.393486,minor
2024-07-23,Hyderabad,Telangana,Cloudy,Urban,Medium,Medium,Christmas,Poor Road Condition,Tuesday,6,0,0,36,3,1,1,0,37.08,17.306939,78.615616,fatal
2025-01-19,Mumbai,Maharashtra,Cloudy,Highway,Medium,Low,Holi,Speeding,Sunday,3,1,0,37,3,1,1,0,67.06,18.894871,73.068725,fatal
2024-04-19,Pune,Maharashtra,Foggy,Urban,Low,Low,Eid,Speeding,Friday,14,0,0,15,3,0,2,4,47.22,18.524228,73.779197,minor
2024-08-26,Kolkata,West Bengal,Clear,Highway,High,Low,Diwali,Over-speeding,Monday,17,0,1,30,1,0,1,3,86.89,22.73089,88.450264,major
2025-03-29,Jaipur,Rajasthan,Cloudy,Urban,Low,High,Diwali,Poor Road Condition,Saturday,11,1,0,41,3,0,1,4,52.69,26.771749,75.607315,fatal
2024-06-08,Pune,Maharashtra,Cloudy,Highway,Low,Medium,Holi,Speeding,Saturday,5,1,0,28,2,1,1,2,75.68,18.398908,73.658307,minor
2025-07-27,Mumbai,Maharashtra,Foggy,Rural,Low,Low,Eid,Over-speeding,Sunday,3,1,0,12,2,1,5,4,51.69,18.963816,72.767102,minor
2025-03-20,Jaipur,Rajasthan,Foggy,Rural,Low,High,None,Poor Road Condition,Thursday,7,0,0,38,2,1,5,1,41.18,26.826691,75.648869,minor
2025-08-06,Delhi,Delhi,Cloudy,Rural,Low,High,Christmas,Over-speeding,Wednesday,13,0,0,18,2,1,2,0,30.49,28.710156,77.04697,minor
2025-01-26,Hyderabad,Telangana,Rainy,Rural,High,Medium,Christmas,Over-speeding,Sunday,13,1,0,13,6,0,4,0,95.15,17.553326,78.576616,minor
2025-02-26,Chennai,Tamil Nadu,Cloudy,Urban,High,Medium,Diwali,Over-speeding,Wednesday,6,0,0,34,1,0,2,4,94.83,12.969928,80.249126,minor
2024-08-27,Kolkata,West Bengal,Foggy,Rural,Medium,Medium,Holi,Distracted Driving,Tuesday,10,0,1,20,5,1,4,4,72.51,22.409283,88.363303,minor
2025-09-27,Delhi,Delhi,Foggy,Highway,Medium,Medium,Holi,Distracted Driving,Saturday,19,1,1,9,4,0,1,0,52.64,28.479037,77.233184,minor
2024-08-26,Chennai,Tamil Nadu,Rainy,Urban,Medium,High,None,Speeding,Monday,23,0,0,23,4,1,4,0,38.68,13.154016,80.233606,minor
2025-03-17,Hyderabad,Telangana,Clear,Highway,High,Medium,Diwali,Speeding,Monday,21,0,0,32,1,1,5,2,55.65,17.221162,78.428053,fatal
2025-12-11,Pune,Maharashtra,Foggy,Highway,Medium,Medium,Christmas,Distracted Driving,Thursday,15,0,0,37,6,1,1,0,44.03,18.500291,73.761553,major
2025-01-17,Mumbai,Maharashtra,Rainy,Urban,Medium,Medium,None,Drunk Driving,Friday,6,0,0,16,2,1,5,3,69.97,19.111,72.910484,minor
2025-09-09,Kolkata,West Bengal,Clear,Rural,High,Low,None,Over-speeding,Tuesday,0,0,0,14,4,1,1,1,48.02,22.418081,88.487434,major
2024-05-17,Bengaluru,Karnataka,Rainy,Highway,High,Medium,Christmas,Distracted Driving,Friday,8,0,1,28,3,1,2,3,47.51,13.104816,77.673474,major
2025-06-12,Kolkata,West Bengal,Cloudy,Highway,High,High,Diwali,Distracted Driving,Thursday,7,0,0,26,1,0,3,3,98.34,22.650598,88.292247,fatal
2024-04-29,Jaipur,Rajasthan,Clear,Urban,Medium,Medium,Holi,Distracted Driving,Monday,7,0,0,10,2,1,1,2,39.86,26.805908,75.730774,minor
2025-09-29,Jaipur,Rajasthan,Rainy,Urban,Medium,Low,Holi,Over-speeding,Monday,10,0,1,36,4,0,3,1,65.82,26.801386,75.740084,minor
2025-03-09,Hyderabad,Telangana,Foggy,Rural,Low,Medium,Holi,Drunk Driving,Sunday,18,1,1,35,2,0,5,3,38.32,17.545627,78.483095,fatal
2025-06-25,Hyderabad,Telangana,Foggy,Highway,Medium,High,Holi,Drunk Driving,Wednesday,4,0,0,14,4,0,2,2,99.61,17.193114,78.505738,fatal
2025-03-11,Chennai,Tamil Nadu,Foggy,Rural,High,Medium,Holi,Drunk Driving,Tuesday,0,0,0,37,2,1,5,3,60.28,13.059731,80.138767,major
2025-03-28,Kolkata,West Bengal,Foggy,Rural,Medium,High,Eid,Speeding,Friday,11,0,0,12,2,1,5,2,36.57,22.751729,88.310113,major
2024-11-14,Kolkata,West Bengal,Foggy,Rural,High,Medium,None,Over-speeding,Thursday,0,0,0,26,3,0,5,3,83.9,22.406101,88.486885,minor
2024-01-22,Jaipur,Rajasthan,Cloudy,Rural,Low,High,Holi,Drunk Driving,Monday,4,0,0,14,4,1,1,1,27.34,27.042699,75.857444,minor
2024-04-01,Mumbai,Maharashtra,Foggy,Rural,Low,High,Diwali,Speeding,Monday,16,0,0,26,6,1,2,1,66.85,18.987103,72.83024,minor
2024-05-21,Jaipur,Rajasthan,Rainy,Highway,Medium,Medium,Eid,Poor Road Condition,Tuesday,2,0,0,19,4,0,5,3,95.5,26.954887,75.771086,minor
2024-03-30,Jaipur,Rajasthan,Rainy,Highway,Medium,Medium,Holi,Speeding,Saturday,19,1,1,24,5,1,3,3,43.46,26.958039,75.728865,major
2024-02-09,Jaipur,Rajasthan,Rainy,Urban,Medium,Low,Diwali,Over-speeding,Friday,20,0,0,11,5,1,5,3,88.39,26.909998,75.96748,minor
2024-07-08,Hyderabad,Telangana,Cloudy,Urban,High,Low,Diwali,Distracted Driving,Monday,12,0,0,41,1,0,4,2,99.49,17.287152,78.494058,minor
2024-12-26,Chennai,Tamil Nadu,Foggy,Rural,Low,Low,Eid,Speeding,Thursday,17,0,1,16,2,1,1,4,61.98,13.028347,80.274331,fatal
2024-09-06,Chennai,Tamil Nadu,Foggy,Rural,Low,Low,Holi,Over-speeding,Friday,7,0,0,10,4,0,5,0,68.55,13.121312,80.194573,minor
2024-10-03,Hyderabad,Telangana,Rainy,Rural,High,Low,None,Over-speeding,Thursday,13,0,0,34,1,0,5,4,83.35,17.402711,78.624689,fatal
2024-02-25,Delhi,Delhi,Foggy,Highway,Medium,High,Christmas,Poor Road Condition,Sunday,20,1,0,11,4,1,5,3,23.21,28.490357,77.374305,fatal
2024-07-12,Chennai,Tamil Nadu,Cloudy,Highway,High,Medium,Eid,Poor Road Condition,Friday,15,0,0,15,3,0,5,1,80.75,13.203767,80.119016,major
2025-12-25,Chennai,Tamil Nadu,Clear,Urban,Medium,Low,Christmas,Drunk Driving,Thursday,2,0,0,38,6,1,3,4,55.45,13.015464,80.278748,minor
2024-12-27,Bengaluru,Karnataka,Rainy,Highway,Low,Medium,Eid,Over-speeding,Friday,23,0,0,14,3,0,2,0,81.49,12.857439,77.793254,minor
2025-11-23,Jaipur,Rajasthan,Rainy,Urban,High,Low,Eid,Drunk Driving,Sunday,2,1,0,31,1,0,4,1,81.66,26.729188,75.963587,minor
2025-02-01,Hyderabad,Telangana,Foggy,Highway,Low,Medium,Holi,Drunk Driving,Saturday,15,1,0,26,6,0,1,1,94.12,17.366558,78.60444,minor
2024-04-14,Hyderabad,Telangana,Clear,Highway,High,Low,None,Speeding,Sunday,6,1,0,40,2,0,4,2,70.8,17.48301,78.405834,minor
2025-04-28,Pune,Maharashtra,Cloudy,Highway,High,Medium,Eid,Drunk Driving,Monday,23,0,0,15,4,1,4,4,71.38,18.435956,74.050203,fatal
2025-12-07,Mumbai,Maharashtra,Cloudy,Urban,High,Medium,Holi,Over-speeding,Sunday,18,1,1,29,2,0,2,2,25.86,19.18973,72.762269,minor
2024-01-21,Delhi,Delhi,Foggy,Highway,Low,Medium,Diwali,Speeding,Sunday,11,1,0,16,4,0,2,1,42.24,28.629579,77.348212,major
2025-11-06,Chennai,Tamil Nadu,Rainy,Rural,High,High,None,Distracted Driving,Thursday,12,0,0,31,3,1,1,0,81.7,13.179835,80.243876,minor
2024-12-21,Mumbai,Maharashtra,Rainy,Highway,Medium,Medium,Christmas,Poor Road Condition,Saturday,9,1,1,33,5,1,1,2,32.93,19.049341,72.701081,major
2024-12-26,Hyderabad,Telangana,Foggy,Highway,Low,Low,None,Speeding,Thursday,5,0,0,35,3,0,4,1,46.03,17.366387,78.509276,fatal
2025-12-03,Jaipur,Rajasthan,Foggy,Rural,Medium,High,Eid,Drunk Driving,Wednesday,18,0,1,19,3,0,2,2,84.18,26.906475,75.777588,minor
2025-02-12,Chennai,Tamil Nadu,Rainy,Rural,Medium,Low,None,Drunk Driving,Wednesday,16,0,0,16,3,0,1,4,31.86,13.094371,80.350745,minor
2025-10-05,Delhi,Delhi,Clear,Highway,Medium,Medium,Holi,Drunk Driving,Sunday,18,1,1,12,5,1,4,4,44.65,28.515961,77.28955,major
2024-04-26,Mumbai,Maharashtra,Cloudy,Urban,High,Low,Diwali,Drunk Driving,Friday,19,0,1,21,3,0,5,1,42.24,19.247554,73.07081,major
2025-10-01,Delhi,Delhi,Clear,Rural,High,High,Holi,Over-speeding,Wednesday,0,0,0,26,1,1,1,3,41.39,28.748314,77.370159,major
2025-11-20,Pune,Maharashtra,Foggy,Highway,Low,Low,Holi,Distracted Driving,Thursday,12,0,0,18,2,1,3,0,59.4,18.451598,73.910226,minor
2025-03-28,Mumbai,Maharashtra,Cloudy,Rural,Medium,High,Eid,Distracted Driving,Friday,11,0,0,12,2,1,1,0,84.88,19.195805,73.042702,minor
2024-10-29,Bengaluru,Karnataka,Clear,Highway,High,High,Eid,Drunk Driving,Tuesday,4,0,0,9,3,0,2,0,88.58,12.861099,77.570342,fatal
2025-09-05,Bengaluru,Karnataka,Foggy,Urban,Low,Low,Holi,Over-speeding,Friday,22,0,0,36,6,1,3,3,92.62,13.038085,77.559709,fatal
2025-06-29,Kolkata,West Bengal,Cloudy,Highway,Medium,Low,None,Over-speeding,Sunday,2,1,0,25,3,1,3,4,22.46,22.742844,88.177667,minor
2024-10-20,Delhi,Delhi,Cloudy,Urban,Medium,Medium,None,Drunk Driving,Sunday,16,1,0,23,3,1,2,1,96.0,28.467926,77.359739,major
2025-06-05,Mumbai,Maharashtra,Clear,Urban,Medium,Low,None,Poor Road Condition,Thursday,14,0,0,22,6,1,3,2,23.09,19.069823,72.77725,minor
2024-08-03,Mumbai,Maharashtra,Rainy,Urban,Low,Low,Christmas,Poor Road Condition,Saturday,1,1,0,15,3,1,5,0,34.29,19.072301,72.921298,minor
2025-08-07,Pune,Maharashtra,Cloudy,Highway,Medium,Medium,Holi,Distracted Driving,Thursday,11,0,0,11,4,1,1,2,63.76,18.366214,73.977055,minor
2024-05-16,Hyderabad,Telangana,Rainy,Highway,High,Low,Eid,Speeding,Thursday,16,0,0,11,5,0,4,1,93.72,17.485684,78.498928,minor
2025-12-26,Hyderabad,Telangana,Clear,Rural,High,Low,Eid,Drunk Driving,Friday,1,0,0,35,3,1,4,4,37.63,17.24026,78.621686,minor
2024-01-08,Delhi,Delhi,Cloudy,Urban,Medium,Medium,None,Poor Road Condition,Monday,19,0,1,33,5,0,4,4,47.75,28.523379,77.115732,minor
2025-04-07,Jaipur,Rajasthan,Foggy,Urban,Low,Medium,None,Poor Road Condition,Monday,23,0,0,33,6,0,1,3,33.3,26.743342,75.909859,minor
2024-07-08,Jaipur,Rajasthan,Rainy,Urban,High,Medium,Christmas,Speeding,Monday,22,0,0,8,6,0,4,3,22.9,26.78922,75.889632,major
2025-10-03,Jaipur,Rajasthan,Rainy,Rural,Low,Medium,Eid,Distracted Driving,Friday,13,0,0,10,6,0,2,4,66.0,26.948231,75.78604,major
2024-06-04,Jaipur,Rajasthan,Cloudy,Highway,Medium,Medium,Eid,Over-speeding,Tuesday,4,0,0,34,3,0,1,3,48.26,26.957213,75.722622,major
2024-08-14,Delhi,Delhi,Foggy,Urban,Low,Low,Christmas,Speeding,Wednesday,9,0,1,30,2,0,5,3,45.46,28.688642,77.017324,fatal
